,Station,Arrive,Depart,Train,index
839,辻堂,2021-11-30 10:03:00,2021-11-30 10:03:00,08-26-国府津-快速,13.0
840,茅ケ崎,2021-11-30 10:06:00,2021-11-30 10:06:00,08-26-国府津-快速,14.0
2527,茅ケ崎,2021-11-30 10:07:00,2021-11-30 10:07:00,08-26-国府津-快速,14.5
841,平塚,2021-11-30 10:11:00,2021-11-30 10:11:00,08-26-国府津-快速,15.0
842,大磯,2021-11-30 10:14:00,2021-11-30 10:14:00,08-26-国府津-快速,16.0
2528,大磯,2021-11-30 10:15:00,2021-11-30 10:15:00,08-26-国府津-快速,16.5
843,二宮,2021-11-30 10:19:00,2021-11-30 10:19:00,08-26-国府津-快速,17.0
844,国府津,2021-11-30 10:23:00,,08-26-国府津-快速,18.0
1299,大宮(埼玉),2021-11-30 08:34:00,2021-11-30 08:34:00,08-35-品川-普通,0.0
1300,さいたま新都心,2021-11-30 08:37:00,2021-11-30 08:37:00,08-35-品川-普通,1.0
2784,さいたま新都心,2021-11-30 08:38:00,2021-11-30 08:38:00,08-35-品川-普通,1.5
1301,浦和,2021-11-30 08:41:00,2021-11-30 08:41:00,08-35-品川-普通,2.0
2785,浦和,2021-11-30 08:42:00,2021-11-30 08:42:00,08-35-品川-普通,2.5
1302,赤羽,2021-11-30 08:50:00,2021-11-30 08:50:00,08-35-品川-普通,3.0
2786,赤羽,2021-11-30 08:51:00,2021-11-30 08:51:00,08-35-品川-普通,3.5
1303,尾久,2021-11-30 08:56:00,2021-11-30 08:56:00,08-35-品川-普通,4.0
1304,上野,2021-11-30 09:03:00,2021-11-30 09:03:00,08-35-品川-普通,5.0
2787,上野,2021-11-30 09:04:00,2021-11-30 09:04:00,08-35-品川-普通,5.5
1305,東京,2021-11-30 09:09:00,2021-11-30 09:09:00,08-35-品川-普通,6.0
2788,東京,2021-11-30 09:10:00,2021-11-30 09:10:00,08-35-品川-普通,6.5
1306,新橋,2021-11-30 09:13:00,2021-11-30 09:13:00,08-35-品川-普通,7.0
1307,品川,2021-11-30 09:19:00,,08-35-品川-普通,8.0
1708,大宮(埼玉),2021-11-30 08:46:00,2021-11-30 08:46:00,08-47-平塚-普通,0.0
1709,さいたま新都心,2021-11-30 08:50:00,2021-11-30 08:50:00,08-47-平塚-普通,1.0
1710,浦和,2021-11-30 08:54:00,2021-11-30 08:54:00,08-47-平塚-普通,2.0
3003,浦和,2021-11-30 08:55:00,2021-11-30 08:55:00,08-47-平塚-普通,2.5
1711,赤羽,2021-11-30 09:04:00,2021-11-30 09:04:00,08-47-平塚-普通,3.0
1712,尾久,2021-11-30 09:09:00,2021-11-30 09:09:00,08-47-平塚-普通,4.0
3004,尾久,2021-11-30 09:10:00,2021-11-30 09:10:00,08-47-平塚-普通,4.5
1713,上野,2021-11-30 09:16:00,2021-11-30 09:16:00,08-47-平塚-普通,5.0
3005,上野,2021-11-30 09:17:00,2021-11-30 09:17:00,08-47-平塚-普通,5.5
1714,東京,2021-11-30 09:22:00,2021-11-30 09:22:00,08-47-平塚-普通,6.0
3006,東京,2021-11-30 09:24:00,2021-11-30 09:24:00,08-47-平塚-普通,6.5
1715,新橋,2021-11-30 09:27:00,2021-11-30 09:27:00,08-47-平塚-普通,7.0
3007,新橋,2021-11-30 09:28:00,2021-11-30 09:28:00,08-47-平塚-普通,7.5
1716,品川,2021-11-30 09:33:00,2021-11-30 09:33:00,08-47-平塚-普通,8.0
3008,品川,2021-11-30 09:34:00,2021-11-30 09:34:00,08-47-平塚-普通,8.5
1717,川崎,2021-11-30 09:43:00,2021-11-30 09:43:00,08-47-平塚-普通,9.0
1718,横浜,2021-11-30 09:51:00,2021-11-30 09:51:00,08-47-平塚-普通,10.0
3009,横浜,2021-11-30 09:52:00,2021-11-30 09:52:00,08-47-平塚-普通,10.5
1719,戸塚,2021-11-30 10:01:00,2021-11-30 10:01:00,08-47-平塚-普通,11.0
1720,大船,2021-11-30 10:06:00,2021-11-30 10:06:00,08-47-平塚-普通,12.0
3010,大船,2021-11-30 10:07:00,2021-11-30 10:07:00,08-47-平塚-普通,12.5
1721,藤沢,2021-11-30 10:11:00,2021-11-30 10:11:00,08-47-平塚-普通,13.0
1722,辻堂,2021-11-30 10:14:00,2021-11-30 10:14:00,08-47-平塚-普通,14.0
3011,辻堂,2021-11-30 10:15:00,2021-11-30 10:15:00,08-47-平塚-普通,14.5
1723,茅ケ崎,2021-11-30 10:18:00,2021-11-30 10:18:00,08-47-平塚-普通,15.0
1724,平塚,2021-11-30 10:23:00,,08-47-平塚-普通,16.0
628,大宮(埼玉),2021-11-30 08:56:00,2021-11-30 08:56:00,08-57-国府津-快速,0.0
629,浦和,2021-11-30 09:03:00,2021-11-30 09:03:00,08-57-国府津-快速,1.0
2417,浦和,2021-11-30 09:04:00,2021-11-30 09:04:00,08-57-国府津-快速,1.5
630,赤羽,2021-11-30 09:13:00,2021-11-30 09:13:00,08-57-国府津-快速,2.0
631,池袋,2021-11-30 09:23:00,2021-11-30 09:23:00,08-57-国府津-快速,3.0
2418,池袋,2021-11-30 09:24:00,2021-11-30 09:24:00,08-57-国府津-快速,3.5
632,新宿,2021-11-30 09:29:00,2021-11-30 09:29:00,08-57-国府津-快速,4.0
2419,新宿,2021-11-30 09:30:00,2021-11-30 09:30:00,08-57-国府津-快速,4.5
633,渋谷,2021-11-30 09:35:00,2021-11-30 09:35:00,08-57-国府津-快速,5.0
2420,渋谷,2021-11-30 09:36:00,2021-11-30 09:36:00,08-57-国府津-快速,5.5
634,恵比寿,2021-11-30 09:38:00,2021-11-30 09:38:00,08-57-国府津-快速,6.0
635,大崎,2021-11-30 09:42:00,2021-11-30 09:42:00,08-57-国府津-快速,7.0
636,武蔵小杉,2021-11-30 09:54:00,2021-11-30 09:54:00,08-57-国府津-快速,8.0
637,横浜,2021-11-30 10:05:00,2021-11-30 10:05:00,08-57-国府津-快速,9.0
638,戸塚,2021-11-30 10:15:00,2021-11-30 10:15:00,08-57-国府津-快速,10.0
2421,戸塚,2021-11-30 10:16:00,2021-11-30 10:16:00,08-57-国府津-快速,10.5
639,大船,2021-11-30 10:21:00,2021-11-30 10:21:00,08-57-国府津-快速,11.0
2422,大船,2021-11-30 10:22:00,2021-11-30 10:22:00,08-57-国府津-快速,11.5
640,藤沢,2021-11-30 10:26:00,2021-11-30 10:26:00,08-57-国府津-快速,12.0
641,辻堂,2021-11-30 10:29:00,2021-11-30 10:29:00,08-57-国府津-快速,13.0
2423,辻堂,2021-11-30 10:30:00,2021-11-30 10:30:00,08-57-国府津-快速,13.5
642,茅ケ崎,2021-11-30 10:33:00,2021-11-30 10:33:00,08-57-国府津-快速,14.0
643,平塚,2021-11-30 10:38:00,2021-11-30 10:38:00,08-57-国府津-快速,15.0
2424,平塚,2021-11-30 10:39:00,2021-11-30 10:39:00,08-57-国府津-快速,15.5
644,大磯,2021-11-30 10:42:00,2021-11-30 10:42:00,08-57-国府津-快速,16.0
645,二宮,2021-11-30 10:46:00,2021-11-30 10:46:00,08-57-国府津-快速,17.0
2425,二宮,2021-11-30 10:47:00,2021-11-30 10:47:00,08-57-国府津-快速,17.5
646,国府津,2021-11-30 10:52:00,,08-57-国府津-快速,18.0
1508,大宮(埼玉),2021-11-30 09:04:00,2021-11-30 09:04:00,09-05-小田原-普通,0.0
1509,さいたま新都心,2021-11-30 09:08:00,2021-11-30 09:08:00,09-05-小田原-普通,1.0
1510,浦和,2021-11-30 09:12:00,2021-11-30 09:12:00,09-05-小田原-普通,2.0
1511,赤羽,2021-11-30 09:21:00,2021-11-30 09:21:00,09-05-小田原-普通,3.0
1512,尾久,2021-11-30 09:26:00,2021-11-30 09:26:00,09-05-小田原-普通,4.0
1513,上野,2021-11-30 09:32:00,2021-11-30 09:32:00,09-05-小田原-普通,5.0
2891,上野,2021-11-30 09:35:00,2021-11-30 09:35:00,09-05-小田原-普通,5.5
1514,東京,2021-11-30 09:41:00,2021-11-30 09:41:00,09-05-小田原-普通,6.0
2892,東京,2021-11-30 09:42:00,2021-11-30 09:42:00,09-05-小田原-普通,6.5
1515,新橋,2021-11-30 09:45:00,2021-11-30 09:45:00,09-05-小田原-普通,7.0
1516,品川,2021-11-30 09:50:00,2021-11-30 09:50:00,09-05-小田原-普通,8.0
2893,品川,2021-11-30 09:52:00,2021-11-30 09:52:00,09-05-小田原-普通,8.5
1517,川崎,2021-11-30 10:01:00,2021-11-30 10:01:00,09-05-小田原-普通,9.0
1518,横浜,2021-11-30 10:09:00,2021-11-30 10:09:00,09-05-小田原-普通,10.0
2894,横浜,2021-11-30 10:10:00,2021-11-30 10:10:00,09-05-小田原-普通,10.5
1519,戸塚,2021-11-30 10:20:00,2021-11-30 10:20:00,09-05-小田原-普通,11.0
1520,大船,2021-11-30 10:26:00,2021-11-30 10:26:00,09-05-小田原-普通,12.0
2895,大船,2021-11-30 10:27:00,2021-11-30 10:27:00,09-05-小田原-普通,12.5
1521,藤沢,2021-11-30 10:31:00,2021-11-30 10:31:00,09-05-小田原-普通,13.0
2896,藤沢,2021-11-30 10:32:00,2021-11-30 10:32:00,09-05-小田原-普通,13.5
1522,辻堂,2021-11-30 10:35:00,2021-11-30 10:35:00,09-05-小田原-普通,14.0
2897,辻堂,2021-11-30 10:36:00,2021-11-30 10:36:00,09-05-小田原-普通,14.5
1523,茅ケ崎,2021-11-30 10:39:00,2021-11-30 10:39:00,09-05-小田原-普通,15.0
2898,茅ケ崎,2021-11-30 10:40:00,2021-11-30 10:40:00,09-05-小田原-普通,15.5
1524,平塚,2021-11-30 10:45:00,2021-11-30 10:45:00,09-05-小田原-普通,16.0
2899,平塚,2021-11-30 10:50:00,2021-11-30 10:50:00,09-05-小田原-普通,16.5
1525,大磯,2021-11-30 10:54:00,2021-11-30 10:54:00,09-05-小田原-普通,17.0
1526,二宮,2021-11-30 10:58:00,2021-11-30 10:58:00,09-05-小田原-普通,18.0
2900,二宮,2021-11-30 10:59:00,2021-11-30 10:59:00,09-05-小田原-普通,18.5
1527,国府津,2021-11-30 11:02:00,2021-11-30 11:02:00,09-05-小田原-普通,19.0
2901,国府津,2021-11-30 11:03:00,2021-11-30 11:03:00,09-05-小田原-普通,19.5
1528,鴨宮,2021-11-30 11:06:00,2021-11-30 11:06:00,09-05-小田原-普通,20.0
2902,鴨宮,2021-11-30 11:07:00,2021-11-30 11:07:00,09-05-小田原-普通,20.5
1529,小田原,2021-11-30 11:10:00,,09-05-小田原-普通,21.0
1666,大宮(埼玉),2021-11-30 09:11:00,2021-11-30 09:11:00,09-12-上野-スワローあかぎ,0.0
1667,浦和,2021-11-30 09:18:00,2021-11-30 09:18:00,09-12-上野-スワローあかぎ,1.0
1668,赤羽,2021-11-30 09:27:00,2021-11-30 09:27:00,09-12-上野-スワローあかぎ,2.0
2978,赤羽,2021-11-30 09:28:00,2021-11-30 09:28:00,09-12-上野-スワローあかぎ,2.5
1669,上野,2021-11-30 09:39:00,,09-12-上野-スワローあかぎ,3.0
1035,大宮(埼玉),2021-11-30 09:16:00,2021-11-30 09:16:00,09-18-熱海-普通,0.0
1036,さいたま新都心,2021-11-30 09:21:00,2021-11-30 09:21:00,09-18-熱海-普通,1.0
2642,さいたま新都心,2021-11-30 09:22:00,2021-11-30 09:22:00,09-18-熱海-普通,1.5
1037,浦和,2021-11-30 09:26:00,2021-11-30 09:26:00,09-18-熱海-普通,2.0
1038,赤羽,2021-11-30 09:35:00,2021-11-30 09:35:00,09-18-熱海-普通,3.0
1039,尾久,2021-11-30 09:40:00,2021-11-30 09:40:00,09-18-熱海-普通,4.0
1040,上野,2021-11-30 09:47:00,2021-11-30 09:47:00,09-18-熱海-普通,5.0
2643,上野,2021-11-30 09:50:00,2021-11-30 09:50:00,09-18-熱海-普通,5.5
1041,東京,2021-11-30 09:55:00,2021-11-30 09:55:00,09-18-熱海-普通,6.0
2644,東京,2021-11-30 09:56:00,2021-11-30 09:56:00,09-18-熱海-普通,6.5
1042,新橋,2021-11-30 09:59:00,2021-11-30 09:59:00,09-18-熱海-普通,7.0
1043,品川,2021-11-30 10:04:00,2021-11-30 10:04:00,09-18-熱海-普通,8.0
2645,品川,2021-11-30 10:05:00,2021-11-30 10:05:00,09-18-熱海-普通,8.5
1044,川崎,2021-11-30 10:13:00,2021-11-30 10:13:00,09-18-熱海-普通,9.0
1045,横浜,2021-11-30 10:22:00,2021-11-30 10:22:00,09-18-熱海-普通,10.0
2646,横浜,2021-11-30 10:26:00,2021-11-30 10:26:00,09-18-熱海-普通,10.5
1046,戸塚,2021-11-30 10:35:00,2021-11-30 10:35:00,09-18-熱海-普通,11.0
2647,戸塚,2021-11-30 10:36:00,2021-11-30 10:36:00,09-18-熱海-普通,11.5
1047,大船,2021-11-30 10:41:00,2021-11-30 10:41:00,09-18-熱海-普通,12.0
1048,藤沢,2021-11-30 10:45:00,2021-11-30 10:45:00,09-18-熱海-普通,13.0
2648,藤沢,2021-11-30 10:46:00,2021-11-30 10:46:00,09-18-熱海-普通,13.5
1049,辻堂,2021-11-30 10:49:00,2021-11-30 10:49:00,09-18-熱海-普通,14.0
1050,茅ケ崎,2021-11-30 10:52:00,2021-11-30 10:52:00,09-18-熱海-普通,15.0
2649,茅ケ崎,2021-11-30 10:53:00,2021-11-30 10:53:00,09-18-熱海-普通,15.5
1051,平塚,2021-11-30 10:57:00,2021-11-30 10:57:00,09-18-熱海-普通,16.0
1052,大磯,2021-11-30 11:00:00,2021-11-30 11:00:00,09-18-熱海-普通,17.0
2650,大磯,2021-11-30 11:01:00,2021-11-30 11:01:00,09-18-熱海-普通,17.5
1053,二宮,2021-11-30 11:05:00,2021-11-30 11:05:00,09-18-熱海-普通,18.0
1054,国府津,2021-11-30 11:09:00,2021-11-30 11:09:00,09-18-熱海-普通,19.0
2651,国府津,2021-11-30 11:10:00,2021-11-30 11:10:00,09-18-熱海-普通,19.5
1055,鴨宮,2021-11-30 11:13:00,2021-11-30 11:13:00,09-18-熱海-普通,20.0
1056,小田原,2021-11-30 11:16:00,2021-11-30 11:16:00,09-18-熱海-普通,21.0
2652,小田原,2021-11-30 11:17:00,2021-11-30 11:17:00,09-18-熱海-普通,21.5
1057,早川,2021-11-30 11:19:00,2021-11-30 11:19:00,09-18-熱海-普通,22.0
2653,早川,2021-11-30 11:20:00,2021-11-30 11:20:00,09-18-熱海-普通,22.5
1058,根府川,2021-11-30 11:24:00,2021-11-30 11:24:00,09-18-熱海-普通,23.0
2654,根府川,2021-11-30 11:25:00,2021-11-30 11:25:00,09-18-熱海-普通,23.5
1059,真鶴,2021-11-30 11:30:00,2021-11-30 11:30:00,09-18-熱海-普通,24.0
1060,湯河原,2021-11-30 11:34:00,2021-11-30 11:34:00,09-18-熱海-普通,25.0
1061,熱海,2021-11-30 11:41:00,,09-18-熱海-普通,26.0
1425,大宮(埼玉),2021-11-30 09:23:00,2021-11-30 09:23:00,09-24-小田原-快速,0.0
1426,浦和,2021-11-30 09:30:00,2021-11-30 09:30:00,09-24-小田原-快速,1.0
2849,浦和,2021-11-30 09:31:00,2021-11-30 09:31:00,09-24-小田原-快速,1.5
1427,赤羽,2021-11-30 09:39:00,2021-11-30 09:39:00,09-24-小田原-快速,2.0
2850,赤羽,2021-11-30 09:40:00,2021-11-30 09:40:00,09-24-小田原-快速,2.5
1428,池袋,2021-11-30 09:52:00,2021-11-30 09:52:00,09-24-小田原-快速,3.0
2851,池袋,2021-11-30 09:53:00,2021-11-30 09:53:00,09-24-小田原-快速,3.5
1429,新宿,2021-11-30 09:58:00,2021-11-30 09:58:00,09-24-小田原-快速,4.0
2852,新宿,2021-11-30 10:00:00,2021-11-30 10:00:00,09-24-小田原-快速,4.5
1430,渋谷,2021-11-30 10:04:00,2021-11-30 10:04:00,09-24-小田原-快速,5.0
2853,渋谷,2021-11-30 10:05:00,2021-11-30 10:05:00,09-24-小田原-快速,5.5
1431,恵比寿,2021-11-30 10:07:00,2021-11-30 10:07:00,09-24-小田原-快速,6.0
2854,恵比寿,2021-11-30 10:08:00,2021-11-30 10:08:00,09-24-小田原-快速,6.5
1432,大崎,2021-11-30 10:12:00,2021-11-30 10:12:00,09-24-小田原-快速,7.0
1433,武蔵小杉,2021-11-30 10:20:00,2021-11-30 10:20:00,09-24-小田原-快速,8.0
2855,武蔵小杉,2021-11-30 10:21:00,2021-11-30 10:21:00,09-24-小田原-快速,8.5
1434,横浜,2021-11-30 10:31:00,2021-11-30 10:31:00,09-24-小田原-快速,9.0
1435,戸塚,2021-11-30 10:41:00,2021-11-30 10:41:00,09-24-小田原-快速,10.0
1436,大船,2021-11-30 10:46:00,2021-11-30 10:46:00,09-24-小田原-快速,11.0
2856,大船,2021-11-30 10:47:00,2021-11-30 10:47:00,09-24-小田原-快速,11.5
1437,藤沢,2021-11-30 10:51:00,2021-11-30 10:51:00,09-24-小田原-快速,12.0
1438,辻堂,2021-11-30 10:54:00,2021-11-30 10:54:00,09-24-小田原-快速,13.0
2857,辻堂,2021-11-30 10:55:00,2021-11-30 10:55:00,09-24-小田原-快速,13.5
1439,茅ケ崎,2021-11-30 10:58:00,2021-11-30 10:58:00,09-24-小田原-快速,14.0
1440,平塚,2021-11-30 11:02:00,2021-11-30 11:02:00,09-24-小田原-快速,15.0
2858,平塚,2021-11-30 11:03:00,2021-11-30 11:03:00,09-24-小田原-快速,15.5
1441,大磯,2021-11-30 11:06:00,2021-11-30 11:06:00,09-24-小田原-快速,16.0
1442,二宮,2021-11-30 11:10:00,2021-11-30 11:10:00,09-24-小田原-快速,17.0
2859,二宮,2021-11-30 11:11:00,2021-11-30 11:11:00,09-24-小田原-快速,17.5
1443,国府津,2021-11-30 11:14:00,2021-11-30 11:14:00,09-24-小田原-快速,18.0
2860,国府津,2021-11-30 11:15:00,2021-11-30 11:15:00,09-24-小田原-快速,18.5
1444,鴨宮,2021-11-30 11:19:00,2021-11-30 11:19:00,09-24-小田原-快速,19.0
1445,小田原,2021-11-30 11:23:00,,09-24-小田原-快速,20.0
1308,大宮(埼玉),2021-11-30 09:32:00,2021-11-30 09:32:00,09-33-品川-普通,0.0
1309,さいたま新都心,2021-11-30 09:36:00,2021-11-30 09:36:00,09-33-品川-普通,1.0
2789,さいたま新都心,2021-11-30 09:37:00,2021-11-30 09:37:00,09-33-品川-普通,1.5
1310,浦和,2021-11-30 09:41:00,2021-11-30 09:41:00,09-33-品川-普通,2.0
1311,赤羽,2021-11-30 09:50:00,2021-11-30 09:50:00,09-33-品川-普通,3.0
1312,尾久,2021-11-30 09:55:00,2021-11-30 09:55:00,09-33-品川-普通,4.0
1313,上野,2021-11-30 10:02:00,2021-11-30 10:02:00,09-33-品川-普通,5.0
2790,上野,2021-11-30 10:03:00,2021-11-30 10:03:00,09-33-品川-普通,5.5
1314,東京,2021-11-30 10:08:00,2021-11-30 10:08:00,09-33-品川-普通,6.0
2791,東京,2021-11-30 10:09:00,2021-11-30 10:09:00,09-33-品川-普通,6.5
1315,新橋,2021-11-30 10:12:00,2021-11-30 10:12:00,09-33-品川-普通,7.0
1316,品川,2021-11-30 10:18:00,,09-33-品川-普通,8.0
1816,大宮(埼玉),2021-11-30 09:42:00,2021-11-30 09:42:00,09-43-平塚-普通,0.0
1817,さいたま新都心,2021-11-30 09:46:00,2021-11-30 09:46:00,09-43-平塚-普通,1.0
1818,浦和,2021-11-30 09:50:00,2021-11-30 09:50:00,09-43-平塚-普通,2.0
1819,赤羽,2021-11-30 09:58:00,2021-11-30 09:58:00,09-43-平塚-普通,3.0
3061,赤羽,2021-11-30 09:59:00,2021-11-30 09:59:00,09-43-平塚-普通,3.5
1820,尾久,2021-11-30 10:03:00,2021-11-30 10:03:00,09-43-平塚-普通,4.0
1821,上野,2021-11-30 10:09:00,2021-11-30 10:09:00,09-43-平塚-普通,5.0
3062,上野,2021-11-30 10:11:00,2021-11-30 10:11:00,09-43-平塚-普通,5.5
1822,東京,2021-11-30 10:16:00,2021-11-30 10:16:00,09-43-平塚-普通,6.0
3063,東京,2021-11-30 10:17:00,2021-11-30 10:17:00,09-43-平塚-普通,6.5
1823,新橋,2021-11-30 10:20:00,2021-11-30 10:20:00,09-43-平塚-普通,7.0
1824,品川,2021-11-30 10:26:00,2021-11-30 10:26:00,09-43-平塚-普通,8.0
3064,品川,2021-11-30 10:27:00,2021-11-30 10:27:00,09-43-平塚-普通,8.5
1825,川崎,2021-11-30 10:35:00,2021-11-30 10:35:00,09-43-平塚-普通,9.0
3065,川崎,2021-11-30 10:36:00,2021-11-30 10:36:00,09-43-平塚-普通,9.5
1826,横浜,2021-11-30 10:43:00,2021-11-30 10:43:00,09-43-平塚-普通,10.0
3066,横浜,2021-11-30 10:44:00,2021-11-30 10:44:00,09-43-平塚-普通,10.5
1827,戸塚,2021-11-30 10:53:00,2021-11-30 10:53:00,09-43-平塚-普通,11.0
3067,戸塚,2021-11-30 10:54:00,2021-11-30 10:54:00,09-43-平塚-普通,11.5
1828,大船,2021-11-30 10:59:00,2021-11-30 10:59:00,09-43-平塚-普通,12.0
3068,大船,2021-11-30 11:00:00,2021-11-30 11:00:00,09-43-平塚-普通,12.5
1829,藤沢,2021-11-30 11:04:00,2021-11-30 11:04:00,09-43-平塚-普通,13.0
1830,辻堂,2021-11-30 11:07:00,2021-11-30 11:07:00,09-43-平塚-普通,14.0
3069,辻堂,2021-11-30 11:08:00,2021-11-30 11:08:00,09-43-平塚-普通,14.5
1831,茅ケ崎,2021-11-30 11:11:00,2021-11-30 11:11:00,09-43-平塚-普通,15.0
1832,平塚,2021-11-30 11:16:00,,09-43-平塚-普通,16.0
1662,大宮(埼玉),2021-11-30 09:49:00,2021-11-30 09:49:00,09-50-上野-スワローあかぎ,0.0
1663,浦和,2021-11-30 09:55:00,2021-11-30 09:55:00,09-50-上野-スワローあかぎ,1.0
1664,赤羽,2021-11-30 10:04:00,2021-11-30 10:04:00,09-50-上野-スワローあかぎ,2.0
1665,上野,2021-11-30 10:13:00,,09-50-上野-スワローあかぎ,3.0
1283,大宮(埼玉),2021-11-30 09:56:00,2021-11-30 09:56:00,09-57-平塚-快速,0.0
1284,浦和,2021-11-30 10:02:00,2021-11-30 10:02:00,09-57-平塚-快速,1.0
2775,浦和,2021-11-30 10:03:00,2021-11-30 10:03:00,09-57-平塚-快速,1.5
1285,赤羽,2021-11-30 10:11:00,2021-11-30 10:11:00,09-57-平塚-快速,2.0
1286,池袋,2021-11-30 10:23:00,2021-11-30 10:23:00,09-57-平塚-快速,3.0
2776,池袋,2021-11-30 10:24:00,2021-11-30 10:24:00,09-57-平塚-快速,3.5
1287,新宿,2021-11-30 10:29:00,2021-11-30 10:29:00,09-57-平塚-快速,4.0
2777,新宿,2021-11-30 10:30:00,2021-11-30 10:30:00,09-57-平塚-快速,4.5
1288,渋谷,2021-11-30 10:35:00,2021-11-30 10:35:00,09-57-平塚-快速,5.0
1289,恵比寿,2021-11-30 10:37:00,2021-11-30 10:37:00,09-57-平塚-快速,6.0
2778,恵比寿,2021-11-30 10:38:00,2021-11-30 10:38:00,09-57-平塚-快速,6.5
1290,大崎,2021-11-30 10:41:00,2021-11-30 10:41:00,09-57-平塚-快速,7.0
2779,大崎,2021-11-30 10:42:00,2021-11-30 10:42:00,09-57-平塚-快速,7.5
1291,武蔵小杉,2021-11-30 10:50:00,2021-11-30 10:50:00,09-57-平塚-快速,8.0
1292,横浜,2021-11-30 11:00:00,2021-11-30 11:00:00,09-57-平塚-快速,9.0
2780,横浜,2021-11-30 11:01:00,2021-11-30 11:01:00,09-57-平塚-快速,9.5
1293,戸塚,2021-11-30 11:11:00,2021-11-30 11:11:00,09-57-平塚-快速,10.0
2781,戸塚,2021-11-30 11:12:00,2021-11-30 11:12:00,09-57-平塚-快速,10.5
1294,大船,2021-11-30 11:17:00,2021-11-30 11:17:00,09-57-平塚-快速,11.0
1295,藤沢,2021-11-30 11:21:00,2021-11-30 11:21:00,09-57-平塚-快速,12.0
2782,藤沢,2021-11-30 11:22:00,2021-11-30 11:22:00,09-57-平塚-快速,12.5
1296,辻堂,2021-11-30 11:25:00,2021-11-30 11:25:00,09-57-平塚-快速,13.0
1297,茅ケ崎,2021-11-30 11:28:00,2021-11-30 11:28:00,09-57-平塚-快速,14.0
2783,茅ケ崎,2021-11-30 11:29:00,2021-11-30 11:29:00,09-57-平塚-快速,14.5
1298,平塚,2021-11-30 11:33:00,,09-57-平塚-快速,15.0
455,大宮(埼玉),2021-11-30 10:06:00,2021-11-30 10:06:00,10-07-上野-普通,0.0
456,さいたま新都心,2021-11-30 10:09:00,2021-11-30 10:09:00,10-07-上野-普通,1.0
457,浦和,2021-11-30 10:14:00,2021-11-30 10:14:00,10-07-上野-普通,2.0
458,赤羽,2021-11-30 10:22:00,2021-11-30 10:22:00,10-07-上野-普通,3.0
459,尾久,2021-11-30 10:27:00,2021-11-30 10:27:00,10-07-上野-普通,4.0
460,上野,2021-11-30 10:34:00,,10-07-上野-普通,5.0
242,大宮(埼玉),2021-11-30 10:12:00,2021-11-30 10:12:00,10-13-小田原-普通,0.0
243,さいたま新都心,2021-11-30 10:16:00,2021-11-30 10:16:00,10-13-小田原-普通,1.0
244,浦和,2021-11-30 10:20:00,2021-11-30 10:20:00,10-13-小田原-普通,2.0
2209,浦和,2021-11-30 10:21:00,2021-11-30 10:21:00,10-13-小田原-普通,2.5
245,赤羽,2021-11-30 10:28:00,2021-11-30 10:28:00,10-13-小田原-普通,3.0
2210,赤羽,2021-11-30 10:29:00,2021-11-30 10:29:00,10-13-小田原-普通,3.5
246,尾久,2021-11-30 10:33:00,2021-11-30 10:33:00,10-13-小田原-普通,4.0
2211,尾久,2021-11-30 10:34:00,2021-11-30 10:34:00,10-13-小田原-普通,4.5
247,上野,2021-11-30 10:39:00,2021-11-30 10:39:00,10-13-小田原-普通,5.0
2212,上野,2021-11-30 10:41:00,2021-11-30 10:41:00,10-13-小田原-普通,5.5
248,東京,2021-11-30 10:46:00,2021-11-30 10:46:00,10-13-小田原-普通,6.0
2213,東京,2021-11-30 10:47:00,2021-11-30 10:47:00,10-13-小田原-普通,6.5
249,新橋,2021-11-30 10:50:00,2021-11-30 10:50:00,10-13-小田原-普通,7.0
250,品川,2021-11-30 10:55:00,2021-11-30 10:55:00,10-13-小田原-普通,8.0
2214,品川,2021-11-30 10:56:00,2021-11-30 10:56:00,10-13-小田原-普通,8.5
251,川崎,2021-11-30 11:04:00,2021-11-30 11:04:00,10-13-小田原-普通,9.0
2215,川崎,2021-11-30 11:05:00,2021-11-30 11:05:00,10-13-小田原-普通,9.5
252,横浜,2021-11-30 11:12:00,2021-11-30 11:12:00,10-13-小田原-普通,10.0
2216,横浜,2021-11-30 11:14:00,2021-11-30 11:14:00,10-13-小田原-普通,10.5
253,戸塚,2021-11-30 11:23:00,2021-11-30 11:23:00,10-13-小田原-普通,11.0
2217,戸塚,2021-11-30 11:24:00,2021-11-30 11:24:00,10-13-小田原-普通,11.5
254,大船,2021-11-30 11:29:00,2021-11-30 11:29:00,10-13-小田原-普通,12.0
255,藤沢,2021-11-30 11:33:00,2021-11-30 11:33:00,10-13-小田原-普通,13.0
2218,藤沢,2021-11-30 11:34:00,2021-11-30 11:34:00,10-13-小田原-普通,13.5
256,辻堂,2021-11-30 11:37:00,2021-11-30 11:37:00,10-13-小田原-普通,14.0
257,茅ケ崎,2021-11-30 11:41:00,2021-11-30 11:41:00,10-13-小田原-普通,15.0
258,平塚,2021-11-30 11:46:00,2021-11-30 11:46:00,10-13-小田原-普通,16.0
2219,平塚,2021-11-30 11:50:00,2021-11-30 11:50:00,10-13-小田原-普通,16.5
259,大磯,2021-11-30 11:53:00,2021-11-30 11:53:00,10-13-小田原-普通,17.0
2220,大磯,2021-11-30 11:54:00,2021-11-30 11:54:00,10-13-小田原-普通,17.5
