,Station,Arrive,Depart,Train,index
1384,大宮(埼玉),2021-12-01 00:15:00,2021-12-01 00:15:00,00-15-赤羽-普通,0.0
1385,さいたま新都心,2021-12-01 00:18:00,2021-12-01 00:18:00,00-15-赤羽-普通,1.0
1386,与野,2021-12-01 00:20:00,2021-12-01 00:20:00,00-15-赤羽-普通,2.0
1387,北浦和,2021-12-01 00:22:00,2021-12-01 00:22:00,00-15-赤羽-普通,3.0
1388,浦和,2021-12-01 00:25:00,2021-12-01 00:25:00,00-15-赤羽-普通,4.0
1389,南浦和,2021-12-01 00:27:00,2021-12-01 00:27:00,00-15-赤羽-普通,5.0
1390,蕨,2021-12-01 00:31:00,2021-12-01 00:31:00,00-15-赤羽-普通,6.0
1391,西川口,2021-12-01 00:33:00,2021-12-01 00:33:00,00-15-赤羽-普通,7.0
1392,川口,2021-12-01 00:36:00,2021-12-01 00:36:00,00-15-赤羽-普通,8.0
1393,赤羽,2021-12-01 00:39:00,,00-15-赤羽-普通,9.0
650,大宮(埼玉),2021-11-30 04:28:00,2021-11-30 04:28:00,04-28-大船-普通,0.0
651,さいたま新都心,2021-11-30 04:30:00,2021-11-30 04:30:00,04-28-大船-普通,1.0
652,与野,2021-11-30 04:32:00,2021-11-30 04:32:00,04-28-大船-普通,2.0
653,北浦和,2021-11-30 04:35:00,2021-11-30 04:35:00,04-28-大船-普通,3.0
654,浦和,2021-11-30 04:37:00,2021-11-30 04:37:00,04-28-大船-普通,4.0
655,南浦和,2021-11-30 04:40:00,2021-11-30 04:40:00,04-28-大船-普通,5.0
656,蕨,2021-11-30 04:43:00,2021-11-30 04:43:00,04-28-大船-普通,6.0
657,西川口,2021-11-30 04:46:00,2021-11-30 04:46:00,04-28-大船-普通,7.0
658,川口,2021-11-30 04:48:00,2021-11-30 04:48:00,04-28-大船-普通,8.0
659,赤羽,2021-11-30 04:52:00,2021-11-30 04:52:00,04-28-大船-普通,9.0
660,東十条,2021-11-30 04:54:00,2021-11-30 04:54:00,04-28-大船-普通,10.0
661,王子,2021-11-30 04:57:00,2021-11-30 04:57:00,04-28-大船-普通,11.0
662,上中里,2021-11-30 04:59:00,2021-11-30 04:59:00,04-28-大船-普通,12.0
663,田端,2021-11-30 05:02:00,2021-11-30 05:02:00,04-28-大船-普通,13.0
664,西日暮里,2021-11-30 05:03:00,2021-11-30 05:03:00,04-28-大船-普通,14.0
665,日暮里,2021-11-30 05:05:00,2021-11-30 05:05:00,04-28-大船-普通,15.0
666,鶯谷,2021-11-30 05:07:00,2021-11-30 05:07:00,04-28-大船-普通,16.0
667,上野,2021-11-30 05:09:00,2021-11-30 05:09:00,04-28-大船-普通,17.0
668,御徒町,2021-11-30 05:11:00,2021-11-30 05:11:00,04-28-大船-普通,18.0
669,秋葉原,2021-11-30 05:13:00,2021-11-30 05:13:00,04-28-大船-普通,19.0
670,神田(東京),2021-11-30 05:15:00,2021-11-30 05:15:00,04-28-大船-普通,20.0
671,東京,2021-11-30 05:17:00,2021-11-30 05:17:00,04-28-大船-普通,21.0
672,有楽町,2021-11-30 05:19:00,2021-11-30 05:19:00,04-28-大船-普通,22.0
673,新橋,2021-11-30 05:21:00,2021-11-30 05:21:00,04-28-大船-普通,23.0
674,浜松町,2021-11-30 05:24:00,2021-11-30 05:24:00,04-28-大船-普通,24.0
675,田町(東京),2021-11-30 05:26:00,2021-11-30 05:26:00,04-28-大船-普通,25.0
676,高輪ゲートウェイ,2021-11-30 05:28:00,2021-11-30 05:28:00,04-28-大船-普通,26.0
677,品川,2021-11-30 05:30:00,2021-11-30 05:30:00,04-28-大船-普通,27.0
678,大井町,2021-11-30 05:33:00,2021-11-30 05:33:00,04-28-大船-普通,28.0
679,大森(東京),2021-11-30 05:36:00,2021-11-30 05:36:00,04-28-大船-普通,29.0
680,蒲田,2021-11-30 05:40:00,2021-11-30 05:40:00,04-28-大船-普通,30.0
681,川崎,2021-11-30 05:44:00,2021-11-30 05:44:00,04-28-大船-普通,31.0
682,鶴見,2021-11-30 05:48:00,2021-11-30 05:48:00,04-28-大船-普通,32.0
683,新子安,2021-11-30 05:51:00,2021-11-30 05:51:00,04-28-大船-普通,33.0
684,東神奈川,2021-11-30 05:54:00,2021-11-30 05:54:00,04-28-大船-普通,34.0
685,横浜,2021-11-30 05:57:00,2021-11-30 05:57:00,04-28-大船-普通,35.0
686,桜木町,2021-11-30 06:00:00,2021-11-30 06:00:00,04-28-大船-普通,36.0
687,関内,2021-11-30 06:02:00,2021-11-30 06:02:00,04-28-大船-普通,37.0
688,石川町,2021-11-30 06:04:00,2021-11-30 06:04:00,04-28-大船-普通,38.0
689,山手,2021-11-30 06:06:00,2021-11-30 06:06:00,04-28-大船-普通,39.0
690,根岸(神奈川),2021-11-30 06:09:00,2021-11-30 06:09:00,04-28-大船-普通,40.0
691,磯子,2021-11-30 06:12:00,2021-11-30 06:12:00,04-28-大船-普通,41.0
692,新杉田,2021-11-30 06:15:00,2021-11-30 06:15:00,04-28-大船-普通,42.0
693,洋光台,2021-11-30 06:18:00,2021-11-30 06:18:00,04-28-大船-普通,43.0
694,港南台,2021-11-30 06:21:00,2021-11-30 06:21:00,04-28-大船-普通,44.0
695,本郷台,2021-11-30 06:24:00,2021-11-30 06:24:00,04-28-大船-普通,45.0
696,大船,2021-11-30 06:28:00,,04-28-大船-普通,46.0
4834,大宮(埼玉),2021-11-30 04:48:00,2021-11-30 04:48:00,04-48-大船-普通,0.0
4835,さいたま新都心,2021-11-30 04:51:00,2021-11-30 04:51:00,04-48-大船-普通,1.0
4836,与野,2021-11-30 04:53:00,2021-11-30 04:53:00,04-48-大船-普通,2.0
4837,北浦和,2021-11-30 04:55:00,2021-11-30 04:55:00,04-48-大船-普通,3.0
4838,浦和,2021-11-30 04:58:00,2021-11-30 04:58:00,04-48-大船-普通,4.0
4839,南浦和,2021-11-30 05:00:00,2021-11-30 05:00:00,04-48-大船-普通,5.0
4840,蕨,2021-11-30 05:04:00,2021-11-30 05:04:00,04-48-大船-普通,6.0
4841,西川口,2021-11-30 05:06:00,2021-11-30 05:06:00,04-48-大船-普通,7.0
4842,川口,2021-11-30 05:09:00,2021-11-30 05:09:00,04-48-大船-普通,8.0
4843,赤羽,2021-11-30 05:12:00,2021-11-30 05:12:00,04-48-大船-普通,9.0
4844,東十条,2021-11-30 05:15:00,2021-11-30 05:15:00,04-48-大船-普通,10.0
4845,王子,2021-11-30 05:17:00,2021-11-30 05:17:00,04-48-大船-普通,11.0
4846,上中里,2021-11-30 05:19:00,2021-11-30 05:19:00,04-48-大船-普通,12.0
4847,田端,2021-11-30 05:22:00,2021-11-30 05:22:00,04-48-大船-普通,13.0
4848,西日暮里,2021-11-30 05:24:00,2021-11-30 05:24:00,04-48-大船-普通,14.0
4849,日暮里,2021-11-30 05:26:00,2021-11-30 05:26:00,04-48-大船-普通,15.0
4850,鶯谷,2021-11-30 05:27:00,2021-11-30 05:27:00,04-48-大船-普通,16.0
4851,上野,2021-11-30 05:30:00,2021-11-30 05:30:00,04-48-大船-普通,17.0
4852,御徒町,2021-11-30 05:31:00,2021-11-30 05:31:00,04-48-大船-普通,18.0
4853,秋葉原,2021-11-30 05:33:00,2021-11-30 05:33:00,04-48-大船-普通,19.0
4854,神田(東京),2021-11-30 05:35:00,2021-11-30 05:35:00,04-48-大船-普通,20.0
4855,東京,2021-11-30 05:38:00,2021-11-30 05:38:00,04-48-大船-普通,21.0
4856,有楽町,2021-11-30 05:39:00,2021-11-30 05:39:00,04-48-大船-普通,22.0
4857,新橋,2021-11-30 05:42:00,2021-11-30 05:42:00,04-48-大船-普通,23.0
4858,浜松町,2021-11-30 05:44:00,2021-11-30 05:44:00,04-48-大船-普通,24.0
4859,田町(東京),2021-11-30 05:46:00,2021-11-30 05:46:00,04-48-大船-普通,25.0
4860,高輪ゲートウェイ,2021-11-30 05:48:00,2021-11-30 05:48:00,04-48-大船-普通,26.0
4861,品川,2021-11-30 05:50:00,2021-11-30 05:50:00,04-48-大船-普通,27.0
4862,大井町,2021-11-30 05:54:00,2021-11-30 05:54:00,04-48-大船-普通,28.0
4863,大森(東京),2021-11-30 05:56:00,2021-11-30 05:56:00,04-48-大船-普通,29.0
4864,蒲田,2021-11-30 06:01:00,2021-11-30 06:01:00,04-48-大船-普通,30.0
4865,川崎,2021-11-30 06:05:00,2021-11-30 06:05:00,04-48-大船-普通,31.0
4866,鶴見,2021-11-30 06:09:00,2021-11-30 06:09:00,04-48-大船-普通,32.0
4867,新子安,2021-11-30 06:13:00,2021-11-30 06:13:00,04-48-大船-普通,33.0
4868,東神奈川,2021-11-30 06:16:00,2021-11-30 06:16:00,04-48-大船-普通,34.0
4869,横浜,2021-11-30 06:19:00,2021-11-30 06:19:00,04-48-大船-普通,35.0
4870,桜木町,2021-11-30 06:22:00,2021-11-30 06:22:00,04-48-大船-普通,36.0
4871,関内,2021-11-30 06:24:00,2021-11-30 06:24:00,04-48-大船-普通,37.0
4872,石川町,2021-11-30 06:25:00,2021-11-30 06:25:00,04-48-大船-普通,38.0
4873,山手,2021-11-30 06:28:00,2021-11-30 06:28:00,04-48-大船-普通,39.0
4874,根岸(神奈川),2021-11-30 06:30:00,2021-11-30 06:30:00,04-48-大船-普通,40.0
4875,磯子,2021-11-30 06:34:00,2021-11-30 06:34:00,04-48-大船-普通,41.0
4876,新杉田,2021-11-30 06:36:00,2021-11-30 06:36:00,04-48-大船-普通,42.0
4877,洋光台,2021-11-30 06:39:00,2021-11-30 06:39:00,04-48-大船-普通,43.0
4878,港南台,2021-11-30 06:42:00,2021-11-30 06:42:00,04-48-大船-普通,44.0
4879,本郷台,2021-11-30 06:45:00,2021-11-30 06:45:00,04-48-大船-普通,45.0
4880,大船,2021-11-30 06:49:00,,04-48-大船-普通,46.0
6253,大宮(埼玉),2021-11-30 05:16:00,2021-11-30 05:16:00,05-16-桜木町-普通,0.0
6254,さいたま新都心,2021-11-30 05:18:00,2021-11-30 05:18:00,05-16-桜木町-普通,1.0
6255,与野,2021-11-30 05:20:00,2021-11-30 05:20:00,05-16-桜木町-普通,2.0
6256,北浦和,2021-11-30 05:23:00,2021-11-30 05:23:00,05-16-桜木町-普通,3.0
6257,浦和,2021-11-30 05:25:00,2021-11-30 05:25:00,05-16-桜木町-普通,4.0
6258,南浦和,2021-11-30 05:28:00,2021-11-30 05:28:00,05-16-桜木町-普通,5.0
6259,蕨,2021-11-30 05:31:00,2021-11-30 05:31:00,05-16-桜木町-普通,6.0
6260,西川口,2021-11-30 05:34:00,2021-11-30 05:34:00,05-16-桜木町-普通,7.0
6261,川口,2021-11-30 05:36:00,2021-11-30 05:36:00,05-16-桜木町-普通,8.0
6262,赤羽,2021-11-30 05:40:00,2021-11-30 05:40:00,05-16-桜木町-普通,9.0
6263,東十条,2021-11-30 05:42:00,2021-11-30 05:42:00,05-16-桜木町-普通,10.0
6264,王子,2021-11-30 05:45:00,2021-11-30 05:45:00,05-16-桜木町-普通,11.0
6265,上中里,2021-11-30 05:47:00,2021-11-30 05:47:00,05-16-桜木町-普通,12.0
6266,田端,2021-11-30 05:50:00,2021-11-30 05:50:00,05-16-桜木町-普通,13.0
6267,西日暮里,2021-11-30 05:51:00,2021-11-30 05:51:00,05-16-桜木町-普通,14.0
6268,日暮里,2021-11-30 05:53:00,2021-11-30 05:53:00,05-16-桜木町-普通,15.0
6269,鶯谷,2021-11-30 05:55:00,2021-11-30 05:55:00,05-16-桜木町-普通,16.0
6270,上野,2021-11-30 05:58:00,2021-11-30 05:58:00,05-16-桜木町-普通,17.0
6271,御徒町,2021-11-30 05:59:00,2021-11-30 05:59:00,05-16-桜木町-普通,18.0
6272,秋葉原,2021-11-30 06:02:00,2021-11-30 06:02:00,05-16-桜木町-普通,19.0
6273,神田(東京),2021-11-30 06:03:00,2021-11-30 06:03:00,05-16-桜木町-普通,20.0
6274,東京,2021-11-30 06:06:00,2021-11-30 06:06:00,05-16-桜木町-普通,21.0
6275,有楽町,2021-11-30 06:08:00,2021-11-30 06:08:00,05-16-桜木町-普通,22.0
6276,新橋,2021-11-30 06:10:00,2021-11-30 06:10:00,05-16-桜木町-普通,23.0
6277,浜松町,2021-11-30 06:12:00,2021-11-30 06:12:00,05-16-桜木町-普通,24.0
6278,田町(東京),2021-11-30 06:15:00,2021-11-30 06:15:00,05-16-桜木町-普通,25.0
6279,高輪ゲートウェイ,2021-11-30 06:17:00,2021-11-30 06:17:00,05-16-桜木町-普通,26.0
6280,品川,2021-11-30 06:19:00,2021-11-30 06:19:00,05-16-桜木町-普通,27.0
6281,大井町,2021-11-30 06:22:00,2021-11-30 06:22:00,05-16-桜木町-普通,28.0
6282,大森(東京),2021-11-30 06:25:00,2021-11-30 06:25:00,05-16-桜木町-普通,29.0
6283,蒲田,2021-11-30 06:29:00,2021-11-30 06:29:00,05-16-桜木町-普通,30.0
6284,川崎,2021-11-30 06:33:00,2021-11-30 06:33:00,05-16-桜木町-普通,31.0
6285,鶴見,2021-11-30 06:37:00,2021-11-30 06:37:00,05-16-桜木町-普通,32.0
6286,新子安,2021-11-30 06:40:00,2021-11-30 06:40:00,05-16-桜木町-普通,33.0
6287,東神奈川,2021-11-30 06:43:00,2021-11-30 06:43:00,05-16-桜木町-普通,34.0
6288,横浜,2021-11-30 06:46:00,2021-11-30 06:46:00,05-16-桜木町-普通,35.0
6289,桜木町,2021-11-30 06:50:00,,05-16-桜木町-普通,36.0
5943,大宮(埼玉),2021-11-30 05:28:00,2021-11-30 05:28:00,05-28-大船-普通,0.0
5944,さいたま新都心,2021-11-30 05:31:00,2021-11-30 05:31:00,05-28-大船-普通,1.0
5945,与野,2021-11-30 05:33:00,2021-11-30 05:33:00,05-28-大船-普通,2.0
5946,北浦和,2021-11-30 05:35:00,2021-11-30 05:35:00,05-28-大船-普通,3.0
5947,浦和,2021-11-30 05:38:00,2021-11-30 05:38:00,05-28-大船-普通,4.0
5948,南浦和,2021-11-30 05:40:00,2021-11-30 05:40:00,05-28-大船-普通,5.0
5949,蕨,2021-11-30 05:44:00,2021-11-30 05:44:00,05-28-大船-普通,6.0
5950,西川口,2021-11-30 05:46:00,2021-11-30 05:46:00,05-28-大船-普通,7.0
5951,川口,2021-11-30 05:49:00,2021-11-30 05:49:00,05-28-大船-普通,8.0
5952,赤羽,2021-11-30 05:52:00,2021-11-30 05:52:00,05-28-大船-普通,9.0
5953,東十条,2021-11-30 05:55:00,2021-11-30 05:55:00,05-28-大船-普通,10.0
5954,王子,2021-11-30 05:57:00,2021-11-30 05:57:00,05-28-大船-普通,11.0
5955,上中里,2021-11-30 05:59:00,2021-11-30 05:59:00,05-28-大船-普通,12.0
5956,田端,2021-11-30 06:02:00,2021-11-30 06:02:00,05-28-大船-普通,13.0
5957,西日暮里,2021-11-30 06:04:00,2021-11-30 06:04:00,05-28-大船-普通,14.0
5958,日暮里,2021-11-30 06:06:00,2021-11-30 06:06:00,05-28-大船-普通,15.0
5959,鶯谷,2021-11-30 06:07:00,2021-11-30 06:07:00,05-28-大船-普通,16.0
5960,上野,2021-11-30 06:10:00,2021-11-30 06:10:00,05-28-大船-普通,17.0
5961,御徒町,2021-11-30 06:11:00,2021-11-30 06:11:00,05-28-大船-普通,18.0
5962,秋葉原,2021-11-30 06:13:00,2021-11-30 06:13:00,05-28-大船-普通,19.0
5963,神田(東京),2021-11-30 06:15:00,2021-11-30 06:15:00,05-28-大船-普通,20.0
5964,東京,2021-11-30 06:18:00,2021-11-30 06:18:00,05-28-大船-普通,21.0
5965,有楽町,2021-11-30 06:19:00,2021-11-30 06:19:00,05-28-大船-普通,22.0
5966,新橋,2021-11-30 06:22:00,2021-11-30 06:22:00,05-28-大船-普通,23.0
5967,浜松町,2021-11-30 06:24:00,2021-11-30 06:24:00,05-28-大船-普通,24.0
5968,田町(東京),2021-11-30 06:26:00,2021-11-30 06:26:00,05-28-大船-普通,25.0
5969,高輪ゲートウェイ,2021-11-30 06:28:00,2021-11-30 06:28:00,05-28-大船-普通,26.0
5970,品川,2021-11-30 06:30:00,2021-11-30 06:30:00,05-28-大船-普通,27.0
5971,大井町,2021-11-30 06:34:00,2021-11-30 06:34:00,05-28-大船-普通,28.0
5972,大森(東京),2021-11-30 06:36:00,2021-11-30 06:36:00,05-28-大船-普通,29.0
5973,蒲田,2021-11-30 06:41:00,2021-11-30 06:41:00,05-28-大船-普通,30.0
5974,川崎,2021-11-30 06:45:00,2021-11-30 06:45:00,05-28-大船-普通,31.0
5975,鶴見,2021-11-30 06:48:00,2021-11-30 06:48:00,05-28-大船-普通,32.0
5976,新子安,2021-11-30 06:52:00,2021-11-30 06:52:00,05-28-大船-普通,33.0
5977,東神奈川,2021-11-30 06:55:00,2021-11-30 06:55:00,05-28-大船-普通,34.0
5978,横浜,2021-11-30 06:58:00,2021-11-30 06:58:00,05-28-大船-普通,35.0
5979,桜木町,2021-11-30 07:01:00,2021-11-30 07:01:00,05-28-大船-普通,36.0
5980,関内,2021-11-30 07:03:00,2021-11-30 07:03:00,05-28-大船-普通,37.0
5981,石川町,2021-11-30 07:05:00,2021-11-30 07:05:00,05-28-大船-普通,38.0
5982,山手,2021-11-30 07:07:00,2021-11-30 07:07:00,05-28-大船-普通,39.0
5983,根岸(神奈川),2021-11-30 07:10:00,2021-11-30 07:10:00,05-28-大船-普通,40.0
5984,磯子,2021-11-30 07:14:00,2021-11-30 07:14:00,05-28-大船-普通,41.0
5985,新杉田,2021-11-30 07:17:00,2021-11-30 07:17:00,05-28-大船-普通,42.0
5986,洋光台,2021-11-30 07:20:00,2021-11-30 07:20:00,05-28-大船-普通,43.0
5987,港南台,2021-11-30 07:23:00,2021-11-30 07:23:00,05-28-大船-普通,44.0
5988,本郷台,2021-11-30 07:26:00,2021-11-30 07:26:00,05-28-大船-普通,45.0
5989,大船,2021-11-30 07:30:00,,05-28-大船-普通,46.0
4937,大宮(埼玉),2021-11-30 05:39:00,2021-11-30 05:39:00,05-39-磯子-普通,0.0
4938,さいたま新都心,2021-11-30 05:41:00,2021-11-30 05:41:00,05-39-磯子-普通,1.0
4939,与野,2021-11-30 05:43:00,2021-11-30 05:43:00,05-39-磯子-普通,2.0
4940,北浦和,2021-11-30 05:46:00,2021-11-30 05:46:00,05-39-磯子-普通,3.0
4941,浦和,2021-11-30 05:48:00,2021-11-30 05:48:00,05-39-磯子-普通,4.0
4942,南浦和,2021-11-30 05:51:00,2021-11-30 05:51:00,05-39-磯子-普通,5.0
4943,蕨,2021-11-30 05:54:00,2021-11-30 05:54:00,05-39-磯子-普通,6.0
4944,西川口,2021-11-30 05:57:00,2021-11-30 05:57:00,05-39-磯子-普通,7.0
4945,川口,2021-11-30 06:00:00,2021-11-30 06:00:00,05-39-磯子-普通,8.0
4946,赤羽,2021-11-30 06:03:00,2021-11-30 06:03:00,05-39-磯子-普通,9.0
4947,東十条,2021-11-30 06:06:00,2021-11-30 06:06:00,05-39-磯子-普通,10.0
4948,王子,2021-11-30 06:08:00,2021-11-30 06:08:00,05-39-磯子-普通,11.0
4949,上中里,2021-11-30 06:10:00,2021-11-30 06:10:00,05-39-磯子-普通,12.0
4950,田端,2021-11-30 06:13:00,2021-11-30 06:13:00,05-39-磯子-普通,13.0
4951,西日暮里,2021-11-30 06:15:00,2021-11-30 06:15:00,05-39-磯子-普通,14.0
4952,日暮里,2021-11-30 06:16:00,2021-11-30 06:16:00,05-39-磯子-普通,15.0
4953,鶯谷,2021-11-30 06:18:00,2021-11-30 06:18:00,05-39-磯子-普通,16.0
4954,上野,2021-11-30 06:20:00,2021-11-30 06:20:00,05-39-磯子-普通,17.0
4955,御徒町,2021-11-30 06:22:00,2021-11-30 06:22:00,05-39-磯子-普通,18.0
4956,秋葉原,2021-11-30 06:24:00,2021-11-30 06:24:00,05-39-磯子-普通,19.0
4957,神田(東京),2021-11-30 06:26:00,2021-11-30 06:26:00,05-39-磯子-普通,20.0
4958,東京,2021-11-30 06:28:00,2021-11-30 06:28:00,05-39-磯子-普通,21.0
4959,有楽町,2021-11-30 06:30:00,2021-11-30 06:30:00,05-39-磯子-普通,22.0
4960,新橋,2021-11-30 06:32:00,2021-11-30 06:32:00,05-39-磯子-普通,23.0
4961,浜松町,2021-11-30 06:35:00,2021-11-30 06:35:00,05-39-磯子-普通,24.0
4962,田町(東京),2021-11-30 06:37:00,2021-11-30 06:37:00,05-39-磯子-普通,25.0
4963,高輪ゲートウェイ,2021-11-30 06:39:00,2021-11-30 06:39:00,05-39-磯子-普通,26.0
4964,品川,2021-11-30 06:41:00,2021-11-30 06:41:00,05-39-磯子-普通,27.0
4965,大井町,2021-11-30 06:44:00,2021-11-30 06:44:00,05-39-磯子-普通,28.0
4966,大森(東京),2021-11-30 06:47:00,2021-11-30 06:47:00,05-39-磯子-普通,29.0
4967,蒲田,2021-11-30 06:52:00,2021-11-30 06:52:00,05-39-磯子-普通,30.0
4968,川崎,2021-11-30 06:57:00,2021-11-30 06:57:00,05-39-磯子-普通,31.0
4969,鶴見,2021-11-30 07:00:00,2021-11-30 07:00:00,05-39-磯子-普通,32.0
4970,新子安,2021-11-30 07:04:00,2021-11-30 07:04:00,05-39-磯子-普通,33.0
4971,東神奈川,2021-11-30 07:07:00,2021-11-30 07:07:00,05-39-磯子-普通,34.0
4972,横浜,2021-11-30 07:10:00,2021-11-30 07:10:00,05-39-磯子-普通,35.0
4973,桜木町,2021-11-30 07:13:00,2021-11-30 07:13:00,05-39-磯子-普通,36.0
4974,関内,2021-11-30 07:15:00,2021-11-30 07:15:00,05-39-磯子-普通,37.0
4975,石川町,2021-11-30 07:17:00,2021-11-30 07:17:00,05-39-磯子-普通,38.0
4976,山手,2021-11-30 07:19:00,2021-11-30 07:19:00,05-39-磯子-普通,39.0
4977,根岸(神奈川),2021-11-30 07:22:00,2021-11-30 07:22:00,05-39-磯子-普通,40.0
4978,磯子,2021-11-30 07:24:00,,05-39-磯子-普通,41.0
5595,大宮(埼玉),2021-11-30 05:47:00,2021-11-30 05:47:00,05-47-桜木町-普通,0.0
5596,さいたま新都心,2021-11-30 05:50:00,2021-11-30 05:50:00,05-47-桜木町-普通,1.0
5597,与野,2021-11-30 05:52:00,2021-11-30 05:52:00,05-47-桜木町-普通,2.0
5598,北浦和,2021-11-30 05:54:00,2021-11-30 05:54:00,05-47-桜木町-普通,3.0
5599,浦和,2021-11-30 05:57:00,2021-11-30 05:57:00,05-47-桜木町-普通,4.0
5600,南浦和,2021-11-30 06:00:00,2021-11-30 06:00:00,05-47-桜木町-普通,5.0
5601,蕨,2021-11-30 06:03:00,2021-11-30 06:03:00,05-47-桜木町-普通,6.0
5602,西川口,2021-11-30 06:06:00,2021-11-30 06:06:00,05-47-桜木町-普通,7.0
5603,川口,2021-11-30 06:08:00,2021-11-30 06:08:00,05-47-桜木町-普通,8.0
5604,赤羽,2021-11-30 06:12:00,2021-11-30 06:12:00,05-47-桜木町-普通,9.0
5605,東十条,2021-11-30 06:14:00,2021-11-30 06:14:00,05-47-桜木町-普通,10.0
5606,王子,2021-11-30 06:17:00,2021-11-30 06:17:00,05-47-桜木町-普通,11.0
5607,上中里,2021-11-30 06:19:00,2021-11-30 06:19:00,05-47-桜木町-普通,12.0
5608,田端,2021-11-30 06:22:00,2021-11-30 06:22:00,05-47-桜木町-普通,13.0
5609,西日暮里,2021-11-30 06:23:00,2021-11-30 06:23:00,05-47-桜木町-普通,14.0
5610,日暮里,2021-11-30 06:25:00,2021-11-30 06:25:00,05-47-桜木町-普通,15.0
5611,鶯谷,2021-11-30 06:27:00,2021-11-30 06:27:00,05-47-桜木町-普通,16.0
5612,上野,2021-11-30 06:29:00,2021-11-30 06:29:00,05-47-桜木町-普通,17.0
5613,御徒町,2021-11-30 06:31:00,2021-11-30 06:31:00,05-47-桜木町-普通,18.0
5614,秋葉原,2021-11-30 06:33:00,2021-11-30 06:33:00,05-47-桜木町-普通,19.0
5615,神田(東京),2021-11-30 06:35:00,2021-11-30 06:35:00,05-47-桜木町-普通,20.0
5616,東京,2021-11-30 06:37:00,2021-11-30 06:37:00,05-47-桜木町-普通,21.0
5617,有楽町,2021-11-30 06:39:00,2021-11-30 06:39:00,05-47-桜木町-普通,22.0
5618,新橋,2021-11-30 06:41:00,2021-11-30 06:41:00,05-47-桜木町-普通,23.0
5619,浜松町,2021-11-30 06:43:00,2021-11-30 06:43:00,05-47-桜木町-普通,24.0
5620,田町(東京),2021-11-30 06:46:00,2021-11-30 06:46:00,05-47-桜木町-普通,25.0
5621,高輪ゲートウェイ,2021-11-30 06:48:00,2021-11-30 06:48:00,05-47-桜木町-普通,26.0
5622,品川,2021-11-30 06:50:00,2021-11-30 06:50:00,05-47-桜木町-普通,27.0
5623,大井町,2021-11-30 06:53:00,2021-11-30 06:53:00,05-47-桜木町-普通,28.0
5624,大森(東京),2021-11-30 06:56:00,2021-11-30 06:56:00,05-47-桜木町-普通,29.0
5625,蒲田,2021-11-30 07:00:00,2021-11-30 07:00:00,05-47-桜木町-普通,30.0
5626,川崎,2021-11-30 07:04:00,2021-11-30 07:04:00,05-47-桜木町-普通,31.0
5627,鶴見,2021-11-30 07:07:00,2021-11-30 07:07:00,05-47-桜木町-普通,32.0
5628,新子安,2021-11-30 07:11:00,2021-11-30 07:11:00,05-47-桜木町-普通,33.0
5629,東神奈川,2021-11-30 07:14:00,2021-11-30 07:14:00,05-47-桜木町-普通,34.0
5630,横浜,2021-11-30 07:17:00,2021-11-30 07:17:00,05-47-桜木町-普通,35.0
5631,桜木町,2021-11-30 07:21:00,,05-47-桜木町-普通,36.0
4141,大宮(埼玉),2021-11-30 05:59:00,2021-11-30 05:59:00,05-59-大船-普通,0.0
4142,さいたま新都心,2021-11-30 06:01:00,2021-11-30 06:01:00,05-59-大船-普通,1.0
4143,与野,2021-11-30 06:03:00,2021-11-30 06:03:00,05-59-大船-普通,2.0
4144,北浦和,2021-11-30 06:06:00,2021-11-30 06:06:00,05-59-大船-普通,3.0
4145,浦和,2021-11-30 06:08:00,2021-11-30 06:08:00,05-59-大船-普通,4.0
4146,南浦和,2021-11-30 06:11:00,2021-11-30 06:11:00,05-59-大船-普通,5.0
4147,蕨,2021-11-30 06:14:00,2021-11-30 06:14:00,05-59-大船-普通,6.0
4148,西川口,2021-11-30 06:17:00,2021-11-30 06:17:00,05-59-大船-普通,7.0
4149,川口,2021-11-30 06:19:00,2021-11-30 06:19:00,05-59-大船-普通,8.0
4150,赤羽,2021-11-30 06:24:00,2021-11-30 06:24:00,05-59-大船-普通,9.0
4151,東十条,2021-11-30 06:26:00,2021-11-30 06:26:00,05-59-大船-普通,10.0
4152,王子,2021-11-30 06:29:00,2021-11-30 06:29:00,05-59-大船-普通,11.0
4153,上中里,2021-11-30 06:31:00,2021-11-30 06:31:00,05-59-大船-普通,12.0
4154,田端,2021-11-30 06:34:00,2021-11-30 06:34:00,05-59-大船-普通,13.0
4155,西日暮里,2021-11-30 06:35:00,2021-11-30 06:35:00,05-59-大船-普通,14.0
4156,日暮里,2021-11-30 06:37:00,2021-11-30 06:37:00,05-59-大船-普通,15.0
4157,鶯谷,2021-11-30 06:39:00,2021-11-30 06:39:00,05-59-大船-普通,16.0
4158,上野,2021-11-30 06:42:00,2021-11-30 06:42:00,05-59-大船-普通,17.0
4159,御徒町,2021-11-30 06:43:00,2021-11-30 06:43:00,05-59-大船-普通,18.0
4160,秋葉原,2021-11-30 06:46:00,2021-11-30 06:46:00,05-59-大船-普通,19.0
4161,神田(東京),2021-11-30 06:47:00,2021-11-30 06:47:00,05-59-大船-普通,20.0
4162,東京,2021-11-30 06:50:00,2021-11-30 06:50:00,05-59-大船-普通,21.0
4163,有楽町,2021-11-30 06:52:00,2021-11-30 06:52:00,05-59-大船-普通,22.0
