,Station,Arrive,Depart,Train,index
1972,東京,2021-12-01 00:05:00,2021-12-01 00:05:00,00-05-武蔵小金井-快速,0.0
1973,神田(東京),2021-12-01 00:07:00,2021-12-01 00:07:00,00-05-武蔵小金井-快速,1.0
1974,御茶ノ水,2021-12-01 00:09:00,2021-12-01 00:09:00,00-05-武蔵小金井-快速,2.0
1975,四ツ谷,2021-12-01 00:14:00,2021-12-01 00:14:00,00-05-武蔵小金井-快速,3.0
1976,新宿,2021-12-01 00:20:00,2021-12-01 00:20:00,00-05-武蔵小金井-快速,4.0
1977,中野(東京),2021-12-01 00:24:00,2021-12-01 00:24:00,00-05-武蔵小金井-快速,5.0
1978,高円寺,2021-12-01 00:26:00,2021-12-01 00:26:00,00-05-武蔵小金井-快速,6.0
1979,阿佐ケ谷,2021-12-01 00:28:00,2021-12-01 00:28:00,00-05-武蔵小金井-快速,7.0
1980,荻窪,2021-12-01 00:30:00,2021-12-01 00:30:00,00-05-武蔵小金井-快速,8.0
1981,西荻窪,2021-12-01 00:32:00,2021-12-01 00:32:00,00-05-武蔵小金井-快速,9.0
1982,吉祥寺,2021-12-01 00:35:00,2021-12-01 00:35:00,00-05-武蔵小金井-快速,10.0
1983,三鷹,2021-12-01 00:37:00,2021-12-01 00:37:00,00-05-武蔵小金井-快速,11.0
1984,武蔵境,2021-12-01 00:40:00,2021-12-01 00:40:00,00-05-武蔵小金井-快速,12.0
1985,東小金井,2021-12-01 00:42:00,2021-12-01 00:42:00,00-05-武蔵小金井-快速,13.0
1986,武蔵小金井,2021-12-01 00:45:00,,00-05-武蔵小金井-快速,14.0
5542,東京,2021-11-30 04:39:00,2021-11-30 04:39:00,04-39-高尾-快速,0.0
5543,神田(東京),2021-11-30 04:41:00,2021-11-30 04:41:00,04-39-高尾-快速,1.0
5544,御茶ノ水,2021-11-30 04:43:00,2021-11-30 04:43:00,04-39-高尾-快速,2.0
5545,四ツ谷,2021-11-30 04:48:00,2021-11-30 04:48:00,04-39-高尾-快速,3.0
5546,新宿,2021-11-30 04:54:00,2021-11-30 04:54:00,04-39-高尾-快速,4.0
5547,中野(東京),2021-11-30 04:58:00,2021-11-30 04:58:00,04-39-高尾-快速,5.0
5548,高円寺,2021-11-30 05:00:00,2021-11-30 05:00:00,04-39-高尾-快速,6.0
5549,阿佐ケ谷,2021-11-30 05:02:00,2021-11-30 05:02:00,04-39-高尾-快速,7.0
5550,荻窪,2021-11-30 05:04:00,2021-11-30 05:04:00,04-39-高尾-快速,8.0
5551,西荻窪,2021-11-30 05:06:00,2021-11-30 05:06:00,04-39-高尾-快速,9.0
5552,吉祥寺,2021-11-30 05:08:00,2021-11-30 05:08:00,04-39-高尾-快速,10.0
5553,三鷹,2021-11-30 05:12:00,2021-11-30 05:12:00,04-39-高尾-快速,11.0
5554,武蔵境,2021-11-30 05:14:00,2021-11-30 05:14:00,04-39-高尾-快速,12.0
5555,東小金井,2021-11-30 05:17:00,2021-11-30 05:17:00,04-39-高尾-快速,13.0
5556,武蔵小金井,2021-11-30 05:19:00,2021-11-30 05:19:00,04-39-高尾-快速,14.0
5557,国分寺,2021-11-30 05:22:00,2021-11-30 05:22:00,04-39-高尾-快速,15.0
5558,西国分寺,2021-11-30 05:24:00,2021-11-30 05:24:00,04-39-高尾-快速,16.0
5559,国立,2021-11-30 05:26:00,2021-11-30 05:26:00,04-39-高尾-快速,17.0
5560,立川,2021-11-30 05:29:00,2021-11-30 05:29:00,04-39-高尾-快速,18.0
5561,日野(東京),2021-11-30 05:32:00,2021-11-30 05:32:00,04-39-高尾-快速,19.0
5562,豊田,2021-11-30 05:35:00,2021-11-30 05:35:00,04-39-高尾-快速,20.0
5563,八王子,2021-11-30 05:40:00,2021-11-30 05:40:00,04-39-高尾-快速,21.0
5564,西八王子,2021-11-30 05:43:00,2021-11-30 05:43:00,04-39-高尾-快速,22.0
5565,高尾(東京),2021-11-30 05:47:00,,04-39-高尾-快速,23.0
1948,東京,2021-11-30 04:59:00,2021-11-30 04:59:00,04-59-高尾-快速,0.0
1949,神田(東京),2021-11-30 05:01:00,2021-11-30 05:01:00,04-59-高尾-快速,1.0
1950,御茶ノ水,2021-11-30 05:05:00,2021-11-30 05:05:00,04-59-高尾-快速,2.0
1951,四ツ谷,2021-11-30 05:09:00,2021-11-30 05:09:00,04-59-高尾-快速,3.0
1952,新宿,2021-11-30 05:16:00,2021-11-30 05:16:00,04-59-高尾-快速,4.0
1953,中野(東京),2021-11-30 05:20:00,2021-11-30 05:20:00,04-59-高尾-快速,5.0
1954,高円寺,2021-11-30 05:22:00,2021-11-30 05:22:00,04-59-高尾-快速,6.0
1955,阿佐ケ谷,2021-11-30 05:24:00,2021-11-30 05:24:00,04-59-高尾-快速,7.0
1956,荻窪,2021-11-30 05:26:00,2021-11-30 05:26:00,04-59-高尾-快速,8.0
1957,西荻窪,2021-11-30 05:28:00,2021-11-30 05:28:00,04-59-高尾-快速,9.0
1958,吉祥寺,2021-11-30 05:30:00,2021-11-30 05:30:00,04-59-高尾-快速,10.0
1959,三鷹,2021-11-30 05:34:00,2021-11-30 05:34:00,04-59-高尾-快速,11.0
1960,武蔵境,2021-11-30 05:36:00,2021-11-30 05:36:00,04-59-高尾-快速,12.0
1961,東小金井,2021-11-30 05:38:00,2021-11-30 05:38:00,04-59-高尾-快速,13.0
1962,武蔵小金井,2021-11-30 05:42:00,2021-11-30 05:42:00,04-59-高尾-快速,14.0
1963,国分寺,2021-11-30 05:44:00,2021-11-30 05:44:00,04-59-高尾-快速,15.0
1964,西国分寺,2021-11-30 05:46:00,2021-11-30 05:46:00,04-59-高尾-快速,16.0
1965,国立,2021-11-30 05:49:00,2021-11-30 05:49:00,04-59-高尾-快速,17.0
1966,立川,2021-11-30 05:53:00,2021-11-30 05:53:00,04-59-高尾-快速,18.0
1967,日野(東京),2021-11-30 05:56:00,2021-11-30 05:56:00,04-59-高尾-快速,19.0
1968,豊田,2021-11-30 06:00:00,2021-11-30 06:00:00,04-59-高尾-快速,20.0
1969,八王子,2021-11-30 06:04:00,2021-11-30 06:04:00,04-59-高尾-快速,21.0
1970,西八王子,2021-11-30 06:07:00,2021-11-30 06:07:00,04-59-高尾-快速,22.0
1971,高尾(東京),2021-11-30 06:11:00,,04-59-高尾-快速,23.0
4111,東京,2021-11-30 05:17:00,2021-11-30 05:17:00,05-17-高尾-快速,0.0
4112,神田(東京),2021-11-30 05:19:00,2021-11-30 05:19:00,05-17-高尾-快速,1.0
4113,御茶ノ水,2021-11-30 05:21:00,2021-11-30 05:21:00,05-17-高尾-快速,2.0
4114,四ツ谷,2021-11-30 05:26:00,2021-11-30 05:26:00,05-17-高尾-快速,3.0
4115,新宿,2021-11-30 05:31:00,2021-11-30 05:31:00,05-17-高尾-快速,4.0
4116,中野(東京),2021-11-30 05:35:00,2021-11-30 05:35:00,05-17-高尾-快速,5.0
4117,高円寺,2021-11-30 05:37:00,2021-11-30 05:37:00,05-17-高尾-快速,6.0
4118,阿佐ケ谷,2021-11-30 05:39:00,2021-11-30 05:39:00,05-17-高尾-快速,7.0
4119,荻窪,2021-11-30 05:41:00,2021-11-30 05:41:00,05-17-高尾-快速,8.0
4120,西荻窪,2021-11-30 05:43:00,2021-11-30 05:43:00,05-17-高尾-快速,9.0
4121,吉祥寺,2021-11-30 05:46:00,2021-11-30 05:46:00,05-17-高尾-快速,10.0
4122,三鷹,2021-11-30 05:48:00,2021-11-30 05:48:00,05-17-高尾-快速,11.0
4123,武蔵境,2021-11-30 05:51:00,2021-11-30 05:51:00,05-17-高尾-快速,12.0
4124,東小金井,2021-11-30 05:53:00,2021-11-30 05:53:00,05-17-高尾-快速,13.0
4125,武蔵小金井,2021-11-30 05:55:00,2021-11-30 05:55:00,05-17-高尾-快速,14.0
4126,国分寺,2021-11-30 05:58:00,2021-11-30 05:58:00,05-17-高尾-快速,15.0
4127,西国分寺,2021-11-30 06:00:00,2021-11-30 06:00:00,05-17-高尾-快速,16.0
4128,国立,2021-11-30 06:02:00,2021-11-30 06:02:00,05-17-高尾-快速,17.0
4129,立川,2021-11-30 06:06:00,2021-11-30 06:06:00,05-17-高尾-快速,18.0
4130,日野(東京),2021-11-30 06:09:00,2021-11-30 06:09:00,05-17-高尾-快速,19.0
4131,豊田,2021-11-30 06:12:00,2021-11-30 06:12:00,05-17-高尾-快速,20.0
4132,八王子,2021-11-30 06:16:00,2021-11-30 06:16:00,05-17-高尾-快速,21.0
4133,西八王子,2021-11-30 06:19:00,2021-11-30 06:19:00,05-17-高尾-快速,22.0
4134,高尾(東京),2021-11-30 06:23:00,,05-17-高尾-快速,23.0
3498,東京,2021-11-30 05:30:00,2021-11-30 05:30:00,05-30-高尾-快速,0.0
3499,神田(東京),2021-11-30 05:32:00,2021-11-30 05:32:00,05-30-高尾-快速,1.0
3500,御茶ノ水,2021-11-30 05:34:00,2021-11-30 05:34:00,05-30-高尾-快速,2.0
3501,四ツ谷,2021-11-30 05:39:00,2021-11-30 05:39:00,05-30-高尾-快速,3.0
3502,新宿,2021-11-30 05:44:00,2021-11-30 05:44:00,05-30-高尾-快速,4.0
3503,中野(東京),2021-11-30 05:48:00,2021-11-30 05:48:00,05-30-高尾-快速,5.0
3504,高円寺,2021-11-30 05:50:00,2021-11-30 05:50:00,05-30-高尾-快速,6.0
3505,阿佐ケ谷,2021-11-30 05:52:00,2021-11-30 05:52:00,05-30-高尾-快速,7.0
3506,荻窪,2021-11-30 05:54:00,2021-11-30 05:54:00,05-30-高尾-快速,8.0
3507,西荻窪,2021-11-30 05:56:00,2021-11-30 05:56:00,05-30-高尾-快速,9.0
3508,吉祥寺,2021-11-30 05:59:00,2021-11-30 05:59:00,05-30-高尾-快速,10.0
3509,三鷹,2021-11-30 06:01:00,2021-11-30 06:01:00,05-30-高尾-快速,11.0
3510,武蔵境,2021-11-30 06:04:00,2021-11-30 06:04:00,05-30-高尾-快速,12.0
3511,東小金井,2021-11-30 06:06:00,2021-11-30 06:06:00,05-30-高尾-快速,13.0
3512,武蔵小金井,2021-11-30 06:09:00,2021-11-30 06:09:00,05-30-高尾-快速,14.0
3513,国分寺,2021-11-30 06:12:00,2021-11-30 06:12:00,05-30-高尾-快速,15.0
3514,西国分寺,2021-11-30 06:14:00,2021-11-30 06:14:00,05-30-高尾-快速,16.0
3515,国立,2021-11-30 06:16:00,2021-11-30 06:16:00,05-30-高尾-快速,17.0
3516,立川,2021-11-30 06:20:00,2021-11-30 06:20:00,05-30-高尾-快速,18.0
3517,日野(東京),2021-11-30 06:23:00,2021-11-30 06:23:00,05-30-高尾-快速,19.0
3518,豊田,2021-11-30 06:26:00,2021-11-30 06:26:00,05-30-高尾-快速,20.0
3519,八王子,2021-11-30 06:30:00,2021-11-30 06:30:00,05-30-高尾-快速,21.0
3520,西八王子,2021-11-30 06:33:00,2021-11-30 06:33:00,05-30-高尾-快速,22.0
3521,高尾(東京),2021-11-30 06:37:00,,05-30-高尾-快速,23.0
2037,東京,2021-11-30 05:45:00,2021-11-30 05:45:00,05-45-高尾-快速,0.0
2038,神田(東京),2021-11-30 05:47:00,2021-11-30 05:47:00,05-45-高尾-快速,1.0
2039,御茶ノ水,2021-11-30 05:49:00,2021-11-30 05:49:00,05-45-高尾-快速,2.0
2040,四ツ谷,2021-11-30 05:54:00,2021-11-30 05:54:00,05-45-高尾-快速,3.0
2041,新宿,2021-11-30 05:59:00,2021-11-30 05:59:00,05-45-高尾-快速,4.0
2042,中野(東京),2021-11-30 06:03:00,2021-11-30 06:03:00,05-45-高尾-快速,5.0
2043,高円寺,2021-11-30 06:05:00,2021-11-30 06:05:00,05-45-高尾-快速,6.0
2044,阿佐ケ谷,2021-11-30 06:07:00,2021-11-30 06:07:00,05-45-高尾-快速,7.0
2045,荻窪,2021-11-30 06:09:00,2021-11-30 06:09:00,05-45-高尾-快速,8.0
2046,西荻窪,2021-11-30 06:11:00,2021-11-30 06:11:00,05-45-高尾-快速,9.0
2047,吉祥寺,2021-11-30 06:14:00,2021-11-30 06:14:00,05-45-高尾-快速,10.0
2048,三鷹,2021-11-30 06:16:00,2021-11-30 06:16:00,05-45-高尾-快速,11.0
2049,武蔵境,2021-11-30 06:19:00,2021-11-30 06:19:00,05-45-高尾-快速,12.0
2050,東小金井,2021-11-30 06:21:00,2021-11-30 06:21:00,05-45-高尾-快速,13.0
2051,武蔵小金井,2021-11-30 06:24:00,2021-11-30 06:24:00,05-45-高尾-快速,14.0
2052,国分寺,2021-11-30 06:26:00,2021-11-30 06:26:00,05-45-高尾-快速,15.0
2053,西国分寺,2021-11-30 06:28:00,2021-11-30 06:28:00,05-45-高尾-快速,16.0
2054,国立,2021-11-30 06:31:00,2021-11-30 06:31:00,05-45-高尾-快速,17.0
2055,立川,2021-11-30 06:34:00,2021-11-30 06:34:00,05-45-高尾-快速,18.0
2056,日野(東京),2021-11-30 06:37:00,2021-11-30 06:37:00,05-45-高尾-快速,19.0
2057,豊田,2021-11-30 06:40:00,2021-11-30 06:40:00,05-45-高尾-快速,20.0
2058,八王子,2021-11-30 06:46:00,2021-11-30 06:46:00,05-45-高尾-快速,21.0
2059,西八王子,2021-11-30 06:49:00,2021-11-30 06:49:00,05-45-高尾-快速,22.0
2060,高尾(東京),2021-11-30 06:53:00,,05-45-高尾-快速,23.0
5221,東京,2021-11-30 05:58:00,2021-11-30 05:58:00,05-58-高尾-快速,0.0
5222,神田(東京),2021-11-30 06:00:00,2021-11-30 06:00:00,05-58-高尾-快速,1.0
5223,御茶ノ水,2021-11-30 06:02:00,2021-11-30 06:02:00,05-58-高尾-快速,2.0
5224,四ツ谷,2021-11-30 06:07:00,2021-11-30 06:07:00,05-58-高尾-快速,3.0
5225,新宿,2021-11-30 06:12:00,2021-11-30 06:12:00,05-58-高尾-快速,4.0
5226,中野(東京),2021-11-30 06:16:00,2021-11-30 06:16:00,05-58-高尾-快速,5.0
5227,高円寺,2021-11-30 06:18:00,2021-11-30 06:18:00,05-58-高尾-快速,6.0
5228,阿佐ケ谷,2021-11-30 06:20:00,2021-11-30 06:20:00,05-58-高尾-快速,7.0
5229,荻窪,2021-11-30 06:22:00,2021-11-30 06:22:00,05-58-高尾-快速,8.0
5230,西荻窪,2021-11-30 06:24:00,2021-11-30 06:24:00,05-58-高尾-快速,9.0
5231,吉祥寺,2021-11-30 06:27:00,2021-11-30 06:27:00,05-58-高尾-快速,10.0
5232,三鷹,2021-11-30 06:30:00,2021-11-30 06:30:00,05-58-高尾-快速,11.0
5233,武蔵境,2021-11-30 06:32:00,2021-11-30 06:32:00,05-58-高尾-快速,12.0
5234,東小金井,2021-11-30 06:34:00,2021-11-30 06:34:00,05-58-高尾-快速,13.0
5235,武蔵小金井,2021-11-30 06:37:00,2021-11-30 06:37:00,05-58-高尾-快速,14.0
5236,国分寺,2021-11-30 06:39:00,2021-11-30 06:39:00,05-58-高尾-快速,15.0
5237,西国分寺,2021-11-30 06:41:00,2021-11-30 06:41:00,05-58-高尾-快速,16.0
5238,国立,2021-11-30 06:44:00,2021-11-30 06:44:00,05-58-高尾-快速,17.0
5239,立川,2021-11-30 06:47:00,2021-11-30 06:47:00,05-58-高尾-快速,18.0
5240,日野(東京),2021-11-30 06:50:00,2021-11-30 06:50:00,05-58-高尾-快速,19.0
5241,豊田,2021-11-30 06:53:00,2021-11-30 06:53:00,05-58-高尾-快速,20.0
5242,八王子,2021-11-30 06:57:00,2021-11-30 06:57:00,05-58-高尾-快速,21.0
5243,西八王子,2021-11-30 07:00:00,2021-11-30 07:00:00,05-58-高尾-快速,22.0
5244,高尾(東京),2021-11-30 07:04:00,,05-58-高尾-快速,23.0
2381,東京,2021-11-30 06:06:00,2021-11-30 06:06:00,06-06-高尾-快速,0.0
2382,神田(東京),2021-11-30 06:08:00,2021-11-30 06:08:00,06-06-高尾-快速,1.0
2383,御茶ノ水,2021-11-30 06:10:00,2021-11-30 06:10:00,06-06-高尾-快速,2.0
2384,四ツ谷,2021-11-30 06:15:00,2021-11-30 06:15:00,06-06-高尾-快速,3.0
2385,新宿,2021-11-30 06:21:00,2021-11-30 06:21:00,06-06-高尾-快速,4.0
2386,中野(東京),2021-11-30 06:25:00,2021-11-30 06:25:00,06-06-高尾-快速,5.0
2387,高円寺,2021-11-30 06:27:00,2021-11-30 06:27:00,06-06-高尾-快速,6.0
2388,阿佐ケ谷,2021-11-30 06:29:00,2021-11-30 06:29:00,06-06-高尾-快速,7.0
2389,荻窪,2021-11-30 06:31:00,2021-11-30 06:31:00,06-06-高尾-快速,8.0
2390,西荻窪,2021-11-30 06:34:00,2021-11-30 06:34:00,06-06-高尾-快速,9.0
2391,吉祥寺,2021-11-30 06:36:00,2021-11-30 06:36:00,06-06-高尾-快速,10.0
2392,三鷹,2021-11-30 06:43:00,2021-11-30 06:43:00,06-06-高尾-快速,11.0
2393,武蔵境,2021-11-30 06:45:00,2021-11-30 06:45:00,06-06-高尾-快速,12.0
2394,東小金井,2021-11-30 06:47:00,2021-11-30 06:47:00,06-06-高尾-快速,13.0
2395,武蔵小金井,2021-11-30 06:50:00,2021-11-30 06:50:00,06-06-高尾-快速,14.0
2396,国分寺,2021-11-30 06:52:00,2021-11-30 06:52:00,06-06-高尾-快速,15.0
2397,西国分寺,2021-11-30 06:54:00,2021-11-30 06:54:00,06-06-高尾-快速,16.0
2398,国立,2021-11-30 06:57:00,2021-11-30 06:57:00,06-06-高尾-快速,17.0
2399,立川,2021-11-30 07:00:00,2021-11-30 07:00:00,06-06-高尾-快速,18.0
2400,日野(東京),2021-11-30 07:03:00,2021-11-30 07:03:00,06-06-高尾-快速,19.0
2401,豊田,2021-11-30 07:06:00,2021-11-30 07:06:00,06-06-高尾-快速,20.0
2402,八王子,2021-11-30 07:11:00,2021-11-30 07:11:00,06-06-高尾-快速,21.0
2403,西八王子,2021-11-30 07:14:00,2021-11-30 07:14:00,06-06-高尾-快速,22.0
2404,高尾(東京),2021-11-30 07:18:00,,06-06-高尾-快速,23.0
3637,東京,2021-11-30 06:12:00,2021-11-30 06:12:00,06-12-高尾-中央特快,0.0
3638,神田(東京),2021-11-30 06:14:00,2021-11-30 06:14:00,06-12-高尾-中央特快,1.0
3639,御茶ノ水,2021-11-30 06:16:00,2021-11-30 06:16:00,06-12-高尾-中央特快,2.0
3640,四ツ谷,2021-11-30 06:21:00,2021-11-30 06:21:00,06-12-高尾-中央特快,3.0
3641,新宿,2021-11-30 06:27:00,2021-11-30 06:27:00,06-12-高尾-中央特快,4.0
3642,中野(東京),2021-11-30 06:31:00,2021-11-30 06:31:00,06-12-高尾-中央特快,5.0
3643,三鷹,2021-11-30 06:40:00,2021-11-30 06:40:00,06-12-高尾-中央特快,6.0
3644,国分寺,2021-11-30 06:47:00,2021-11-30 06:47:00,06-12-高尾-中央特快,7.0
3645,立川,2021-11-30 06:53:00,2021-11-30 06:53:00,06-12-高尾-中央特快,8.0
3646,日野(東京),2021-11-30 06:56:00,2021-11-30 06:56:00,06-12-高尾-中央特快,9.0
3647,豊田,2021-11-30 06:59:00,2021-11-30 06:59:00,06-12-高尾-中央特快,10.0
3648,八王子,2021-11-30 07:03:00,2021-11-30 07:03:00,06-12-高尾-中央特快,11.0
3649,西八王子,2021-11-30 07:06:00,2021-11-30 07:06:00,06-12-高尾-中央特快,12.0
3650,高尾(東京),2021-11-30 07:10:00,,06-12-高尾-中央特快,13.0
1339,東京,2021-11-30 06:16:00,2021-11-30 06:16:00,06-16-高尾-快速,0.0
1340,神田(東京),2021-11-30 06:18:00,2021-11-30 06:18:00,06-16-高尾-快速,1.0
1341,御茶ノ水,2021-11-30 06:20:00,2021-11-30 06:20:00,06-16-高尾-快速,2.0
1342,四ツ谷,2021-11-30 06:25:00,2021-11-30 06:25:00,06-16-高尾-快速,3.0
1343,新宿,2021-11-30 06:30:00,2021-11-30 06:30:00,06-16-高尾-快速,4.0
1344,中野(東京),2021-11-30 06:34:00,2021-11-30 06:34:00,06-16-高尾-快速,5.0
1345,高円寺,2021-11-30 06:36:00,2021-11-30 06:36:00,06-16-高尾-快速,6.0
1346,阿佐ケ谷,2021-11-30 06:38:00,2021-11-30 06:38:00,06-16-高尾-快速,7.0
1347,荻窪,2021-11-30 06:40:00,2021-11-30 06:40:00,06-16-高尾-快速,8.0
1348,西荻窪,2021-11-30 06:43:00,2021-11-30 06:43:00,06-16-高尾-快速,9.0
1349,吉祥寺,2021-11-30 06:45:00,2021-11-30 06:45:00,06-16-高尾-快速,10.0
1350,三鷹,2021-11-30 06:48:00,2021-11-30 06:48:00,06-16-高尾-快速,11.0
1351,武蔵境,2021-11-30 06:50:00,2021-11-30 06:50:00,06-16-高尾-快速,12.0
1352,東小金井,2021-11-30 06:52:00,2021-11-30 06:52:00,06-16-高尾-快速,13.0
1353,武蔵小金井,2021-11-30 06:55:00,2021-11-30 06:55:00,06-16-高尾-快速,14.0
1354,国分寺,2021-11-30 06:58:00,2021-11-30 06:58:00,06-16-高尾-快速,15.0
1355,西国分寺,2021-11-30 07:00:00,2021-11-30 07:00:00,06-16-高尾-快速,16.0
1356,国立,2021-11-30 07:02:00,2021-11-30 07:02:00,06-16-高尾-快速,17.0
1357,立川,2021-11-30 07:06:00,2021-11-30 07:06:00,06-16-高尾-快速,18.0
1358,日野(東京),2021-11-30 07:09:00,2021-11-30 07:09:00,06-16-高尾-快速,19.0
1359,豊田,2021-11-30 07:12:00,2021-11-30 07:12:00,06-16-高尾-快速,20.0
1360,八王子,2021-11-30 07:16:00,2021-11-30 07:16:00,06-16-高尾-快速,21.0
1361,西八王子,2021-11-30 07:19:00,2021-11-30 07:19:00,06-16-高尾-快速,22.0
1362,高尾(東京),2021-11-30 07:23:00,,06-16-高尾-快速,23.0
2994,東京,2021-11-30 06:23:00,2021-11-30 06:23:00,06-23-高尾-快速,0.0
2995,神田(東京),2021-11-30 06:25:00,2021-11-30 06:25:00,06-23-高尾-快速,1.0
2996,御茶ノ水,2021-11-30 06:27:00,2021-11-30 06:27:00,06-23-高尾-快速,2.0
2997,四ツ谷,2021-11-30 06:32:00,2021-11-30 06:32:00,06-23-高尾-快速,3.0
2998,新宿,2021-11-30 06:37:00,2021-11-30 06:37:00,06-23-高尾-快速,4.0
2999,中野(東京),2021-11-30 06:41:00,2021-11-30 06:41:00,06-23-高尾-快速,5.0
3000,高円寺,2021-11-30 06:43:00,2021-11-30 06:43:00,06-23-高尾-快速,6.0
3001,阿佐ケ谷,2021-11-30 06:45:00,2021-11-30 06:45:00,06-23-高尾-快速,7.0
3002,荻窪,2021-11-30 06:47:00,2021-11-30 06:47:00,06-23-高尾-快速,8.0
3003,西荻窪,2021-11-30 06:50:00,2021-11-30 06:50:00,06-23-高尾-快速,9.0
3004,吉祥寺,2021-11-30 06:52:00,2021-11-30 06:52:00,06-23-高尾-快速,10.0
3005,三鷹,2021-11-30 06:56:00,2021-11-30 06:56:00,06-23-高尾-快速,11.0
3006,武蔵境,2021-11-30 06:58:00,2021-11-30 06:58:00,06-23-高尾-快速,12.0
3007,東小金井,2021-11-30 07:00:00,2021-11-30 07:00:00,06-23-高尾-快速,13.0
3008,武蔵小金井,2021-11-30 07:03:00,2021-11-30 07:03:00,06-23-高尾-快速,14.0
3009,国分寺,2021-11-30 07:10:00,2021-11-30 07:10:00,06-23-高尾-快速,15.0
3010,西国分寺,2021-11-30 07:12:00,2021-11-30 07:12:00,06-23-高尾-快速,16.0
3011,国立,2021-11-30 07:14:00,2021-11-30 07:14:00,06-23-高尾-快速,17.0
3012,立川,2021-11-30 07:22:00,2021-11-30 07:22:00,06-23-高尾-快速,18.0
3013,日野(東京),2021-11-30 07:26:00,2021-11-30 07:26:00,06-23-高尾-快速,19.0
3014,豊田,2021-11-30 07:29:00,2021-11-30 07:29:00,06-23-高尾-快速,20.0
3015,八王子,2021-11-30 07:33:00,2021-11-30 07:33:00,06-23-高尾-快速,21.0
3016,西八王子,2021-11-30 07:36:00,2021-11-30 07:36:00,06-23-高尾-快速,22.0
3017,高尾(東京),2021-11-30 07:41:00,,06-23-高尾-快速,23.0
725,東京,2021-11-30 06:28:00,2021-11-30 06:28:00,06-28-高尾-快速,0.0
726,神田(東京),2021-11-30 06:30:00,2021-11-30 06:30:00,06-28-高尾-快速,1.0
727,御茶ノ水,2021-11-30 06:32:00,2021-11-30 06:32:00,06-28-高尾-快速,2.0
728,四ツ谷,2021-11-30 06:37:00,2021-11-30 06:37:00,06-28-高尾-快速,3.0
729,新宿,2021-11-30 06:42:00,2021-11-30 06:42:00,06-28-高尾-快速,4.0
730,中野(東京),2021-11-30 06:46:00,2021-11-30 06:46:00,06-28-高尾-快速,5.0
731,高円寺,2021-11-30 06:48:00,2021-11-30 06:48:00,06-28-高尾-快速,6.0
732,阿佐ケ谷,2021-11-30 06:50:00,2021-11-30 06:50:00,06-28-高尾-快速,7.0
733,荻窪,2021-11-30 06:52:00,2021-11-30 06:52:00,06-28-高尾-快速,8.0
734,西荻窪,2021-11-30 06:55:00,2021-11-30 06:55:00,06-28-高尾-快速,9.0
735,吉祥寺,2021-11-30 06:57:00,2021-11-30 06:57:00,06-28-高尾-快速,10.0
736,三鷹,2021-11-30 07:04:00,2021-11-30 07:04:00,06-28-高尾-快速,11.0
737,武蔵境,2021-11-30 07:06:00,2021-11-30 07:06:00,06-28-高尾-快速,12.0
738,東小金井,2021-11-30 07:08:00,2021-11-30 07:08:00,06-28-高尾-快速,13.0
739,武蔵小金井,2021-11-30 07:11:00,2021-11-30 07:11:00,06-28-高尾-快速,14.0
740,国分寺,2021-11-30 07:17:00,2021-11-30 07:17:00,06-28-高尾-快速,15.0
741,西国分寺,2021-11-30 07:19:00,2021-11-30 07:19:00,06-28-高尾-快速,16.0
742,国立,2021-11-30 07:21:00,2021-11-30 07:21:00,06-28-高尾-快速,17.0
743,立川,2021-11-30 07:29:00,2021-11-30 07:29:00,06-28-高尾-快速,18.0
744,日野(東京),2021-11-30 07:32:00,2021-11-30 07:32:00,06-28-高尾-快速,19.0
745,豊田,2021-11-30 07:35:00,2021-11-30 07:35:00,06-28-高尾-快速,20.0
746,八王子,2021-11-30 07:39:00,2021-11-30 07:39:00,06-28-高尾-快速,21.0
747,西八王子,2021-11-30 07:42:00,2021-11-30 07:42:00,06-28-高尾-快速,22.0
748,高尾(東京),2021-11-30 07:46:00,,06-28-高尾-快速,23.0
491,東京,2021-11-30 06:34:00,2021-11-30 06:34:00,06-34-高尾-中央特快,0.0
492,神田(東京),2021-11-30 06:36:00,2021-11-30 06:36:00,06-34-高尾-中央特快,1.0
493,御茶ノ水,2021-11-30 06:38:00,2021-11-30 06:38:00,06-34-高尾-中央特快,2.0
494,四ツ谷,2021-11-30 06:43:00,2021-11-30 06:43:00,06-34-高尾-中央特快,3.0
495,新宿,2021-11-30 06:48:00,2021-11-30 06:48:00,06-34-高尾-中央特快,4.0
496,中野(東京),2021-11-30 06:52:00,2021-11-30 06:52:00,06-34-高尾-中央特快,5.0
497,三鷹,2021-11-30 07:01:00,2021-11-30 07:01:00,06-34-高尾-中央特快,6.0
498,国分寺,2021-11-30 07:08:00,2021-11-30 07:08:00,06-34-高尾-中央特快,7.0
499,立川,2021-11-30 07:14:00,2021-11-30 07:14:00,06-34-高尾-中央特快,8.0
500,日野(東京),2021-11-30 07:17:00,2021-11-30 07:17:00,06-34-高尾-中央特快,9.0
501,豊田,2021-11-30 07:20:00,2021-11-30 07:20:00,06-34-高尾-中央特快,10.0
502,八王子,2021-11-30 07:24:00,2021-11-30 07:24:00,06-34-高尾-中央特快,11.0
503,西八王子,2021-11-30 07:27:00,2021-11-30 07:27:00,06-34-高尾-中央特快,12.0
504,高尾(東京),2021-11-30 07:31:00,,06-34-高尾-中央特快,13.0
